C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_351.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_351.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_351.jpg,0,0,0,0.000111908
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_416.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_416.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_416.jpg,0,0,0,0.0001330984
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_484.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_484.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_484.jpg,0,0,0,0.0001516944
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_555.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_555.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_555.jpg,0,0,0,0.0001679622
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_622.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_622.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_622.jpg,0,0,0,0.0001763459
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_691.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_691.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_691.jpg,0,0,0,0.0002146036
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_757.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_757.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_757.jpg,0,0,0,0.0002754453
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_824.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_824.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_824.jpg,0,0,0,4.737905E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_891.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_891.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_891.jpg,0,0,0,5.022008E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_39_958.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_39_958.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_39_958.jpg,0,0,0,6.398409E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_030.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_030.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_030.jpg,0,0,0,6.926507E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_097.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_097.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_097.jpg,0,0,0,8.692664E-05
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_165.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_165.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_165.jpg,0,0.0192225,0,0.01289828
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_236.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_236.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_236.jpg,0,0.2509113,0,0.1805585
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_305.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_305.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_305.jpg,0,0.4238718,0,0.4361865
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_372.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_372.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_372.jpg,0,0.6749809,0,0.9034752
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_443.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_443.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_443.jpg,0,0.8507656,0,1.524064
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_512.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_512.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_512.jpg,0,1,0,2.458404
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_581.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_581.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_581.jpg,0,1,0,3.164184
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_650.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_650.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_650.jpg,0,1,0,4.107085
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_717.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_717.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_717.jpg,0,1,0,4.807402
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_785.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_785.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_785.jpg,0,1,0,5.503483
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_853.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_853.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_853.jpg,0,1,0,6.425421
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_921.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_921.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_921.jpg,0,1,0,7.112006
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_40_988.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_40_988.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_40_988.jpg,0,1,0,7.794665
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_41_055.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_41_055.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_41_055.jpg,0,1,0,8.698749
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_41_124.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_41_124.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_41_124.jpg,0,1,0,9.372099
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_41_195.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_41_195.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_41_195.jpg,0,1,0,10.26385
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_41_266.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_41_266.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_41_266.jpg,0,1,0,10.92793
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_41_335.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_41_335.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_41_335.jpg,0,1,0,11.64426
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_41_406.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_41_406.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_41_406.jpg,0,1,0,12.50143
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_41_476.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_41_476.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_41_476.jpg,0,1,0,13.20644
C:\Users\담\Desktop\새 폴더 (2)\IMG\center_2022_06_19_17_33_41_546.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\left_2022_06_19_17_33_41_546.jpg,C:\Users\담\Desktop\새 폴더 (2)\IMG\right_2022_06_19_17_33_41_546.jpg,0,1,0,13.88766
